Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
Nokia C2 2nd Edition Dual-SIM 32GB ROM + 2GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Warm Gray) - International Version,Nokia,"Android 11.0, Go edition",2 GB,Snapdragon,32 GB,5.7 Inches,480 x 960,1.5 GHz,C2 2nd Edition,,,Unlocked for All Carriers,,,Gray,"SAR1,035.00",,SAR,3.3 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0B2DYH2N3/ref=sr_1_63?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-63&language=en_AE,https://m.media-amazon.com/images/I/614-6AGtpnL._AC_SL1200_.jpg,[],Amazon SA
Nokia C32 Dual SIM 128GB ROM + 4GB RAM Factory Unlocked 4G/LTE Smartphone (Charcoal) - International Version,Nokia,Android 10.0,128 GB,Snapdragon,128 GB,6.52 Inches,720 x 1600,"1.2, 1.6 GHz",C32,,,Unlocked for All Carriers,,,Charcoal,"SAR1,355.00",,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Nokia-C32-Unlocked-Smartphone-Charcoal/dp/B0C593BNBY/ref=sr_1_42?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-42&language=en_AE,https://m.media-amazon.com/images/I/61Krd0YkmNL._AC_SL1500_.jpg,[],Amazon SA
Nokia G11 Plus Dual-SIM 32GB ROM + 3GB RAM (Only GSM | No CDMA) Factory Unlocked 4G/LTE Smartphone (Charcoal Grey) - International Version,Nokia,Android 12.0,,Cortex A7,3 GB,6.5 Inches,720 x 1600,1.6 GHz,G11 Plus,,,Unlocked for All Carriers,4G,,Charcoal,"SAR1,875.00",,SAR,3.2 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-SIM-Unlocked-Smartphone-Charcoal/dp/B0C1NXXVJP/ref=sr_1_48?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-48&language=en_AE,https://m.media-amazon.com/images/I/917Zqru8GWL._AC_SL1500_.jpg,[],Amazon SA
"Nokia G60 5G Smartphone, 6.58” HD+ 120Hz display, 4GB RAM & 64GB Storage, Android 12 & 3 OS upgrades, 50MP AI rear camera, 3 Years of Warranty, made of 60% Recycled Plastic, 2 Day battery life – Grey",Nokia,Android 12.0,4 GB,Snapdragon,64 GB,6.58 Inches,1920 x 1080,,G60,,,Unlocked for All Carriers,,,,"SAR1,950.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Smartphone-upgrades-Warranty-Recycled/dp/B0BBRQPMXH/ref=sr_1_59?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-59&language=en_AE,https://m.media-amazon.com/images/I/61ULOdDnA-L._AC_SL1500_.jpg,[],Amazon SA
Nokia G50 Dual-SIM 128GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 5G/LTE Smartphone (Midnight Sun) - International Version,Nokia,Android 11.0,4 GB,Snapdragon,4 GB,6.82 Inches,,"2.0, 1.8 GHz",G50,,,Unlocked for All Carriers,5G,,,"SAR1,879.00",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-G50-Dual-SIM-Unlocked-Smartphone/dp/B09G72JFZ9/ref=sr_1_75?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-75&language=en_AE,https://m.media-amazon.com/images/I/71kbrLGsGSL._AC_SL1453_.jpg,[],Amazon SA
Nokia X30 5G Dual-Sim 128GB ROM + 6GB RAM (GSM only | No CDMA) Factory Unlocked 5G SmartPhone (Ice White) - International Version,Nokia,,6 GB,Snapdragon,128 GB,6.43 Inches,,"2.2, 1.7 GHz",X30 5G,,,Unlocked for All Carriers,2G,,White,"SAR2,176.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Nokia-X30-5G-Dual-Sim-SmartPhone/dp/B0BD4T3RKJ/ref=sr_1_56?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-56&language=en_AE,https://m.media-amazon.com/images/I/6112WAOggwL._AC_SL1500_.jpg,[],Amazon SA
"Nokia G50 5G Android Smartphone, Dual Sim, 6Gb Ram, 128 Gb Memory, 6.82""Hd+ Screen,5000 Mah Battery, 11, Face Unlock, Side Finger Print Sensor – Blue",Nokia,Android 11.0,6 GB,Snapdragon,128 GB,6.82 Inches,720 x 1560,,Nokia G50,,,Unlocked for All Carriers,,,Blue,SAR537.49,,SAR,3.6 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Android-Smartphone-Memory-Battery/dp/B09MJ89G5Z/ref=sr_1_27?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-27&language=en_AE,https://m.media-amazon.com/images/I/51D9kJLvrzL._AC_SL1500_.jpg,"[{'reviewer_name': 'Jawad', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nGreat', 'review_text': 'Great specs and great value for money in the medium class phones\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 March 2023'}]",Amazon SA
"NOKIA 2.3 Android Smartphone Dual Sim,2GB RAM,32 GB Memory,6.2""HD+Screen +Free 16 GB Toshiba microSDHC UHS-1 Card,Face Unlock-Charcoal",Nokia,Android 10.0,2 GB,Snapdragon,32 GB,6.2 Inches,1920 x 1080,,Nokia 2.3 Charcoal,,,Unlocked for All Carriers,4G,,Charcoal,"SAR1,095.00",,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/Android-Smartphone-Toshiba-microSDHC-Unlock-Charcoal/dp/B082ZQN5YR/ref=sr_1_99?dib=eyJ2IjoiMSJ9.sRaKlUwo_eSsb9maA_psyMZq6sjODq76UKWYCORNSBa4_-RrJ3mZqIJ34z7vQQjt5mQoGuKiZjjatXpcwNeyX6SKl7DZPsCuDOUyVlIw9pra6Za-AV9_4jM-wgkyN0gZ3C7J-7gW_MYD9PwzaBTq03W3VkHjV3FyGPIATBFiWHdDQwv5tbFVb752MaMn-VI4.VFyK4UP2Vibjbtq7nqPq8cpLRi3tgIuScGrxcVNqZJQ&dib_tag=se&qid=1725910538&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-99&language=en_AE,https://m.media-amazon.com/images/I/71jgoncUpCL._AC_SL1500_.jpg,[],Amazon SA
Nokia 6.1 Dual-SIM 64GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version,Nokia,Android 8.1,4 GB,Snapdragon,64 GB,5.5 Inches,1080 x 1920,2.2 GHz,6.1,,,Unlocked for All Carriers,,,Black,"SAR2,249.00",,SAR,1.0 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-SIM-Factory-Unlocked-Smartphone/dp/B07CQQDXQQ/ref=sr_1_109?dib=eyJ2IjoiMSJ9.sRaKlUwo_eSsb9maA_psyMZq6sjODq76UKWYCORNSBa4_-RrJ3mZqIJ34z7vQQjt5mQoGuKiZjjatXpcwNeyX6SKl7DZPsCuDOUyVlIw9pra6Za-AV9_4jM-wgkyN0gZ3C7J-7gW_MYD9PwzaBTq03W3VkHjV3FyGPIATBFiWHdDQwv5tbFVb752MaMn-VI4.VFyK4UP2Vibjbtq7nqPq8cpLRi3tgIuScGrxcVNqZJQ&dib_tag=se&qid=1725910538&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-109&language=en_AE,https://m.media-amazon.com/images/I/81LDumrl6rL._AC_SL1500_.jpg,[],Amazon SA
"Nokia 3.1 Plus Baltic, 3GB RAM, 32GB Storage",Nokia,Android,3 GB,MediaTek Helio,32 GB,6 Inches,1280 x 720,1.5 GHz,3.1 Plus,,,Unlocked for All Carriers,,,,"SAR1,735.00",,SAR,3.7 out of 5 stars,https://www.amazon.sa/-/en/Nokia-3-1-Plus-Baltic-Storage/dp/B07JMHBMD1/ref=sr_1_103?dib=eyJ2IjoiMSJ9.sRaKlUwo_eSsb9maA_psyMZq6sjODq76UKWYCORNSBa4_-RrJ3mZqIJ34z7vQQjt5mQoGuKiZjjatXpcwNeyX6SKl7DZPsCuDOUyVlIw9pra6Za-AV9_4jM-wgkyN0gZ3C7J-7gW_MYD9PwzaBTq03W3VkHjV3FyGPIATBFiWHdDQwv5tbFVb752MaMn-VI4.VFyK4UP2Vibjbtq7nqPq8cpLRi3tgIuScGrxcVNqZJQ&dib_tag=se&qid=1725910538&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-103&language=en_AE,https://m.media-amazon.com/images/I/51srUsu0DOL._AC_SL1033_.jpg,[],Amazon SA
"Nokia G11 Plus Android Smartphone, Dual Sim, 4 GB RAM, 64 Memory, 6.5HD+ Screen,5000 mAh battery, 12 Ready, Face Unlock, Finger Print Sensor– Blue + Free Earbud Lite",Nokia,Android 12.0,4 GB,Snapdragon,4 GB,6.5 Inches,1080 x 1920,,Nokia G11 Plus,,,etisalat,,,Blue,SAR654.17,,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Android-Smartphone-battery-Sensor/dp/B0B6WDP7T2/ref=sr_1_29?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-29&language=en_AE,https://m.media-amazon.com/images/I/61p5yl8u2LL._AC_SL1500_.jpg,"[{'reviewer_name': 'Jawad Haider Bhatti', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nDevice was halting. Finally touch stop working', 'review_text': 'I inport in ksa. Device keep halting for 10 or more seconds when received. Touch stopped working now. I contact nokia for repair they denied as this device is origionally manufactured for UAE only.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 April 2023'}, {'reviewer_name': 'Hafiz Ikram Ali', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nVery good', 'review_text': 'Nokia G11Plus is a very good quality mobile phone.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 April 2023'}]",Amazon SA
Nokia G60 5G Dual-SIM 128GB ROM + 4GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Ice) - International Version,Nokia,,4 GB,Snapdragon,4 GB,6.58 Inches,,"2.2, 1.7 GHz",G60 5G,,,Unlocked for All Carriers,2G,,Ice,"SAR1,945.00",,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Dual-SIM-Factory-Unlocked-Smartphone/dp/B0BCR23F6F/ref=sr_1_57?dib=eyJ2IjoiMSJ9.174DpqfdD-91AxUGsYjl2Vz5OFHLBy21sFaZ6oW7HOOt-T_9irHNMCrUuucInHXbCC03rDCtJVQ5ysXTJanWuKSlMTvhX2qYyWgbUfMVFUM5rqqEv6rkYVQ0RNSVRB_dcX46t4bHK_aw0s1O7g7Xc906fCpco2HQE_EhgDZpmCVSGZHJht5GoEVeFDg_aGbJt7LGuE2e1QU0zOw_GWzwagjjZ3jrlFpwdWKssZOxy7tV75gctieaFVYw5pRWNBsqnk3WoD8ux7WyvyX2K8Sbz14jTP2EqDLAlyJOZIfIYnk.OnbTGf-5ib9PQUIOHsG2cQrKrm07-7S5Jf6O9yAN3Mw&dib_tag=se&qid=1725910528&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-57&language=en_AE,https://m.media-amazon.com/images/I/61kGZOncTpL._AC_SL1500_.jpg,[],Amazon SA
"Nokia 5.4 4G Dual Sim Smartphone with a 6.39” HD+ screen, 4GB RAM, 128GB ROM, 48MP Quad camera, Qualcomm Snapdragon 662, 2-day battery and Android upgrades - Dusk",Nokia,Android 11.0,4 GB,Snapdragon,128 GB,6.39 Inches,720 x 1560,2 GHz,Nokia 5.4 4G,,,,,,,270.,,SAR,3.9 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Smartphone-Qualcomm-Snapdragon-upgrades/dp/B08QVFNG6N/ref=sr_1_19?dib=eyJ2IjoiMSJ9.iAGjzKfTLKoH2MyhUIAHQBglnf-3gh_1LXI7gJLjtQaO8bvtljTD2JlMpjQvD_LQ07kW4aWMlLVV6fcHd7IjFy3DmRFkJtj-Cmg9zfDo891z0VUJD8qQg4mDbekDHJFiH6-SjBufilUAFK5ET6qmBna_p_gPTdavsDmkPQYgTEA52I5BsWbLfSwJuOMJ0-foNIh0is787qA5OOIUOahNx7aHf0zbFMzCFEJ1n6G2vZCrxfc7p1wEYYQHhowKHCP9dRyBg7JphzquFLNDFoXLxdOLyXVKxS5yVb-TLjvqILs.u02xjypHki4Y8uwHDbU9-q7FZuxGHhpwSiHfWpUBMNY&dib_tag=se&qid=1725910519&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-19&language=en_AE,https://m.media-amazon.com/images/I/71bMnKYb8LL._AC_SL1500_.jpg,"[{'reviewer_name': 'ردىء ولايصلح بالمره', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهذا يعني ماشى حاله', 'review_text': 'لان النوكيا مالينا رغبه بالذات في الأجهزة الذكية\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 May 2023'}, {'reviewer_name': 'Amro Shahin', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGood phone', 'review_text': 'Glitchy screen sometimes but it’s okay\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 November 2023'}, {'reviewer_name': 'Bernard Manickarajah', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nLooks good feels good  and the price is good', 'review_text': 'Adding comment after using the phone for one week, so far very good phone for the value that I purchased.  Exceptional Camera.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 March 2022'}, {'reviewer_name': 'Ahmad Jumah', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالمايكروفون رديء  ولا يعمل بكفاءة عالية', 'review_text': 'الجهاز جيد والكاميرات ممتازة، لكن بالرغم من وجود 2 ميكروفون في هذا الجهاز لكن يوجد مشكله في المكالمات ونقل الصوت حيث ان الصوت يصل ضعيف للطرف الاخراداء المايكروفون غير جيد حيث يتطلب ان ارفع صوتي عند الحديث لكي ينصل للطرف الاخر بلا فائدة\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 September 2021'}, {'reviewer_name': 'Muhammad Adnan Hassan', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nDelivered Opened box', 'review_text': ""Seems used mobile box was opened low quality head phone. Box was dirty. I even don't know inner accessories are orignal or not.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 3 March 2022'}, {'reviewer_name': 'user-ME7BC6', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز جدا', 'review_text': 'الشكل والجولان\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 October 2022'}, {'reviewer_name': 'Soikat Yousup', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nI just Love this Phone', 'review_text': ""I don't want to talk about Nokia,, because long time ago it was a king, even now it is a king, too much better then other phone, i am satisfied, i love it\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 17 July 2021'}, {'reviewer_name': 'Marydenn Botante', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nnot good', 'review_text': ""only 2 days but now the phone shutting down and didn't open again\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 23 April 2022'}]",Amazon SA
"Nokia C20 Android Smartphone With 4G, Dual Sim, 2Gb Ram, 32Gb Rom, 6.5” Hd Display, Front And Rear 5Mp Cameras – Both With Led Flash, Long Lasting 3000 Mah Battery, Android 11 (Go Edition) – Dark Blue",Nokia,Android 10.0,2 GB,Snapdragon,2 GB,6.5 Inches,1280 x 720,,Nokia C20,,,Unlocked for All Carriers,,,Blue,"SAR1,218.30",,SAR,3.8 out of 5 stars,https://www.amazon.sa/-/en/Nokia-Android-Smartphone-Display-Cameras/dp/B0947FWDXJ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.O-Trb85obWRMYMspCl0AVKEOfv_FeJWvmTYpwJ1MKLv6UUnM3NaJ1cjmbJdWJ7ar_lEp-uwRoDvQv8E-POGOpIEu5Dd_0R1cUX9BInslzoPeHHT5Goz5WiRDl5ifRvFnvk-3Mhokne2qvb7rSN_KTxP4D_xw4I8uQRDIVNJULuT4fRZtfXOCzcsrhckkRmdwBrkTHt1scZbnNY3wMMadNvYTeh9AMlcjQyjR9UDaQX87r_RNgI_NsAZGQNGYM29y3TG3X6kTAwJcD22RF38v0evhAK9E6787j9sBafTH65c.igtx86j0SSj7HBEegC704EhvE0jpWB3c14fPTDoqh_Q&dib_tag=se&qid=1725910524&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-32&language=en_AE,https://m.media-amazon.com/images/I/81ZduveqNIS._AC_SL1500_.jpg,[],Amazon SA
NOKIA 5.4 (Polar Night Blue 4GB RAM 64GB),Nokia,Android,,Snapdragon,64 GB,6.39 Inches,720p,,NOKIA 5.4 DS,,,Unlocked for All Carriers,4G,,Blue,"SAR1,769.00",,SAR,3.3 out of 5 stars,https://www.amazon.sa/-/en/NOKIA-5-4-Polar-Night-Blue/dp/B093PBBTJY/ref=sr_1_84?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-84&language=en_AE,https://m.media-amazon.com/images/I/61mK44fdh4S._AC_SL1280_.jpg,[],Amazon SA
Nokia G50 Dual-SIM 64GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 5G/LTE Smartphone (Ocean Blue) - International Version,Nokia,Android 11.0,4 GB,Snapdragon,64 GB,6.82 Inches,,"2.0, 1.8 GHz",G50,,,Unlocked for All Carriers,2G,,Ocean Blue,"SAR1,495.00",,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Nokia-G50-Dual-SIM-Unlocked-Smartphone/dp/B09JCHKWZ5/ref=sr_1_73?dib=eyJ2IjoiMSJ9.1fF9EnuGbyyDmMm6e7E1CsDiyls9yGI7VUhBsZAXfHda6RfV3Q7LfwENgXlqIN56Mwh9w3b0iimcKKm4kEWY1IGJEqVlS243j3Z5JPY2MIXOp2-AivHAKRzDj3VRXRnhHp8qKtjBffb7Vecck67i79B-BBPp0NcGAJpqYJ9cEh2U3XWvL_JHsWRQL9m6zpCR0nq17aiUQrd7Rmyr7W4vDm-W2teXrX8k8Fi_0SkfqmHvg3Gx438CWbNqfaAICTqaJ7vih4y6sB_5EkqXwV1UlCrmIATIsMEH2S8yWGeU5qw.Vp1hGVBno3ak-IIKwRGBd1Dcu8oPQ5_94zJuDTn6HmA&dib_tag=se&qid=1725910534&refinements=p_89%3ANokia%2Cp_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031&s=electronics&sr=1-73&language=en_AE,https://m.media-amazon.com/images/I/31L7x-CXwtL.__AC_SY300_SX300_QL70_ML2_.jpg,[],Amazon SA
